Year,Cryptocurrency,timestamp,Price,Market_Cap_Rank,Total_Volume,Circulating_Supply,Max_Supply,All_Time_High
2020,solana,2020-08-09 00:00:00.000,2.473401784088845,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-10 00:00:00.000,2.659002831147767,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-11 00:00:00.000,3.135883738986437,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-12 00:00:00.000,3.264869117899598,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-13 00:00:00.000,3.7413879301300477,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-14 00:00:00.000,3.733675412574768,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-15 00:00:00.000,3.417497219987532,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-16 00:00:00.000,3.173195437376957,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-17 00:00:00.000,3.3852267282077353,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-18 00:00:00.000,3.103088944314995,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-19 00:00:00.000,3.331062075226566,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-20 00:00:00.000,2.8961310680437595,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-21 00:00:00.000,3.2065025821939535,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-22 00:00:00.000,2.9331894135899335,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-23 00:00:00.000,3.0217655955968654,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-24 00:00:00.000,3.3299340513884106,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-25 00:00:00.000,3.3397770443341135,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-26 00:00:00.000,3.2612416074765753,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-27 00:00:00.000,3.5510669414297205,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-28 00:00:00.000,3.430616121799528,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-29 00:00:00.000,4.011416157428157,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-30 00:00:00.000,3.972282229488827,10,361275980,406100444.38903,,259.96
2020,solana,2020-08-31 00:00:00.000,4.436663533464179,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-01 00:00:00.000,4.7944618494720785,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-02 00:00:00.000,4.304353616338777,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-03 00:00:00.000,4.176224469342381,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-04 00:00:00.000,3.5139711518755092,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-05 00:00:00.000,3.5407174542293283,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-06 00:00:00.000,2.5951717114056416,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-07 00:00:00.000,3.087153751704757,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-08 00:00:00.000,2.906438017628754,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-09 00:00:00.000,2.4742806348861026,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-10 00:00:00.000,3.6343703512897685,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-11 00:00:00.000,3.453090001140051,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-12 00:00:00.000,3.4462085226704344,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-13 00:00:00.000,3.3326620873211703,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-14 00:00:00.000,3.22479831179511,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-15 00:00:00.000,3.2623912097330243,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-16 00:00:00.000,2.931693208266334,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-17 00:00:00.000,2.5494654060917625,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-18 00:00:00.000,2.919199303305689,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-19 00:00:00.000,3.084079827098842,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-20 00:00:00.000,3.0147288973338715,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-21 00:00:00.000,2.8679582577061704,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-22 00:00:00.000,2.77366022930038,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-23 00:00:00.000,2.9402155138255073,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-24 00:00:00.000,2.8355005874806776,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-25 00:00:00.000,3.130126407105003,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-26 00:00:00.000,3.191006049537429,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-27 00:00:00.000,3.1351452155696546,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-28 00:00:00.000,3.1659948849500643,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-29 00:00:00.000,2.9557751507195418,10,361275980,406100444.38903,,259.96
2020,solana,2020-09-30 00:00:00.000,2.945119038534579,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-01 00:00:00.000,2.895851723928607,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-02 00:00:00.000,2.866125781133827,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-03 00:00:00.000,2.6289039111067782,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-04 00:00:00.000,2.5536378078057957,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-05 00:00:00.000,2.522557078453714,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-06 00:00:00.000,2.652751429083878,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-07 00:00:00.000,2.174595988147619,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-08 00:00:00.000,2.290102499091077,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-09 00:00:00.000,2.3626573108302025,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-10 00:00:00.000,2.539492735094531,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-11 00:00:00.000,2.4055686376579755,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-12 00:00:00.000,2.418105545958514,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-13 00:00:00.000,2.5835814456344366,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-14 00:00:00.000,2.402275768916289,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-15 00:00:00.000,2.3191536796804995,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-16 00:00:00.000,2.268549825333015,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-17 00:00:00.000,2.1410969900561,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-18 00:00:00.000,2.2035632012257804,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-19 00:00:00.000,2.2119210242084533,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-20 00:00:00.000,2.056854398926332,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-21 00:00:00.000,1.8858859870466809,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-22 00:00:00.000,1.8809689528028195,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-23 00:00:00.000,1.9538868465951076,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-24 00:00:00.000,1.9571745339461706,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-25 00:00:00.000,1.9125348373534423,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-26 00:00:00.000,1.7910124551194946,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-27 00:00:00.000,1.6848007548575634,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-28 00:00:00.000,1.7159415073624318,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-29 00:00:00.000,1.5185434311695507,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-30 00:00:00.000,1.4288466908519226,10,361275980,406100444.38903,,259.96
2020,solana,2020-10-31 00:00:00.000,1.4406457973488311,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-01 00:00:00.000,1.5355514530581402,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-02 00:00:00.000,1.600572441974701,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-03 00:00:00.000,1.4752353298018694,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-04 00:00:00.000,1.4126356428447633,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-05 00:00:00.000,1.3933070455135532,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-06 00:00:00.000,1.4057083583738634,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-07 00:00:00.000,1.9259691495315499,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-08 00:00:00.000,2.032391502844419,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-09 00:00:00.000,2.155344889638131,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-10 00:00:00.000,2.0285116039511935,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-11 00:00:00.000,2.252786688117921,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-12 00:00:00.000,2.000194697094851,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-13 00:00:00.000,1.896790484098796,10,361275980,406100444.38903,,259.96
2020,solana,2020-11-14 00:00:00.000,2.017595353872823,10,361275980,406100444.38903,,259.96
